 37.4 650 2 202 995 981 981 0.62 1.03 0.707 0.427 -0.502 -0.781 0.836 0.758
 34.8 1185 2 220 933 1675 1675 1.31 1.06 0.707 0.575 -0.267 -0.833 1.072 0.361
 8.5 445 1 78 794 1657 1657 8.5 0.25 0.707 -0.592 -0.237 0.828 1.116 -0.296
 32.3 231 2 270 1208 677 677 1.32 1.11 0.707 0.995 0.773 0.226 4.307 -0.896
 26.5 1456 2 43 956 1326 1326 0.8 0.77 0.707 -0.879 0.432 0.283 2.853 0.915
 38 170 2 192 913 1872 1872 1.23 1.17 0.707 0.345 -0.602 -0.686 0.791 0.813
 37.4 1135 2 253 1046 1718 1718 1.08 1.08 0.707 0.855 0.365 -0.368 2.611 -0.849
 44 1372 2 244 1055 388 388 1.53 1.49 0.707 0.773 0.153 -0.596 1.949 -0.533
 32 1387 2 129 960 1708 1708 0 0 0.707 -0.173 -0.743 0.382 0.783 -0.563
 33.2 1133 2 160 950 649 649 1.39 0.86 0.707 0.082 -0.78 -0.187 0.792 0.289
 36 253 2 224 1008 1458 1458 0.91 1.27 0.707 0.608 -0.206 -0.821 1.164 0.228
 32.5 784 2 243 909 1011 1011 1.34 1.08 0.707 0.764 0.133 -0.614 1.894 -0.496
 29.8 572 2 163 1268 990 990 0.76 0.84 0.707 0.107 -0.773 -0.242 0.79 0.37
 44.4 271 2 202 909 137 137 1.33 1.52 0.707 0.427 -0.502 -0.781 0.836 0.758
 33.8 429 2 206 904 1140 1140 1.39 1.18 0.707 0.46 -0.456 -0.806 0.868 0.702
 33.4 308 2 288 1062 1576 1576 0.77 1.08 0.707 1.151 1.303 1.243 7.327 0.635
 28 1000 2 139 899 1989 1989 0.83 0.88 0.707 -0.09 -0.778 0.205 0.791 -0.316
 49.4 499 2 75 879 318 318 1.32 1.73 0.707 -0.616 -0.19 0.816 1.19 -0.193
 27.83 736 2 202 895 1364 1364 0.93 0.78 0.707 0.427 -0.502 -0.781 0.836 0.758
 44.5 1196 2 81 824 931 931 0.76 0 0.707 -0.567 -0.282 0.835 1.052 -0.392
 36.7 1011 2 147 895 570 570 0 0 0.707 -0.025 -0.79 0.056 0.795 -0.088
 33.4 315 2 250 971 1698 1698 1.32 0.97 0.707 0.83 0.299 -0.445 2.389 -0.768
 32 210 2 196 938 1309 1309 0.91 1.17 0.707 0.378 -0.565 -0.729 0.804 0.806
 45.4 1754 2 29 909 1216 1216 1.24 0 0.707 -0.995 0.773 -0.226 4.307 0.896
 15.5 239 2 110 934 718 718 0.56 0 0.707 -0.329 -0.62 0.663 0.786 -0.809
 23 242 2 262 1150 1592 1592 0.83 0 0.707 0.929 0.573 -0.088 3.408 -0.983
 29 1250 2 225 938 1745 1745 0.76 0.95 0.707 0.616 -0.19 -0.816 1.19 0.193
 28.2 1671 2 283 973 321 321 1.05 1.06 0.707 1.11 1.156 0.936 6.397 -0.002
 27.8 1108 2 200 1043 479 479 0.7 0.67 0.707 0.411 -0.524 -0.765 0.824 0.779
 30.3 1612 2 217 907 966 966 0.64 0.81 0.707 0.551 -0.311 -0.837 1.014 0.451
 28.4 164 2 117 893 1404 1404 0.74 0.81 0.707 -0.271 -0.674 0.571 0.779 -0.761
 28 644 2 31 697 1067 1067 0.8 0.87 0.707 -0.978 0.722 -0.141 4.064 0.941
 48 161 2 135 917 1110 1110 1.54 1.62 0.707 -0.123 -0.767 0.278 0.788 -0.422
 35 1324 2 95 874 1465 1465 1.14 1.02 0.707 -0.452 -0.467 0.801 0.859 -0.718
 24.2 81 2 14 682 1970 1970 0.76 0.91 0.707 -1.118 1.185 -0.995 6.574 -0.109
 37 1567 2 17 780 812 812 1.3 0.78 0.707 -1.093 1.099 -0.822 6.053 0.204
 26.5 1567 2 84 938 756 756 0.4 0 0.707 -0.542 -0.325 0.837 0.997 -0.479
 26 1395 2 57 878 826 826 0.63 0.79 0.707 -0.764 0.133 0.614 1.894 0.496
 39.2 1307 2 149 840 183 183 1.23 1.32 0.707 -0.008 -0.79 0.019 0.795 -0.03
 21.2 535 2 10 807 1695 1695 0.71 0.71 0.707 -1.151 1.303 -1.243 7.327 -0.635
 29 557 2 170 1083 2 2 1.27 0.96 0.707 0.164 -0.748 -0.365 0.784 0.541
 34 955 2 294 1091 1400 1400 1.32 1.17 0.707 1.2 1.487 1.651 8.587 1.686
 34.2 415 2 20 913 631 631 1.03 0.89 0.707 -1.069 1.015 -0.658 5.568 0.455
 39 742 2 267 1080 603 603 1.59 1.01 0.707 0.97 0.697 0.101 3.947 -0.957
 38 191 2 283 1433 110 110 0 0 0.707 1.11 1.156 0.936 6.397 -0.002
 38 1333 2 122 834 1609 1609 0.67 1.32 0.707 -0.23 -0.707 0.496 0.779 -0.694
 38.4 1154 2 41 742 499 499 1.27 1.11 0.707 -0.896 0.479 0.222 3.028 0.947
 42.4 1039 2 201 1008 330 330 1.23 1.43 0.707 0.419 -0.513 -0.773 0.83 0.769
 40.2 1280 2 215 918 1839 1839 0 0 0.707 0.534 -0.339 -0.836 0.98 0.506
 32.2 1280 2 260 977 715 715 0.98 1.15 0.707 0.912 0.526 -0.157 3.212 -0.971
 29.2 1663 2 165 1255 1643 1643 0.72 0.72 0.707 0.123 -0.767 -0.278 0.788 0.422
 30 1061 2 17 1116 64 64 0.75 1.04 0.707 -1.093 1.099 -0.822 6.053 0.204
 25.4 235 2 58 880 1127 1127 0.84 0 0.707 -0.756 0.114 0.632 1.841 0.458
 27.6 1670 2 236 926 1477 1477 0 0 0.707 0.707 0 -0.72 1.56 -0.225
 11 904 2 13 741 460 460 0.38 0.37 0.707 -1.126 1.214 -1.055 6.756 -0.229
 22.5 1685 2 57 746 959 959 0.56 0.61 0.707 -0.764 0.133 0.614 1.894 0.496
 29 1668 2 152 924 26 26 0.77 0.99 0.707 0.016 -0.79 -0.038 0.795 0.059
 33 543 2 65 802 1614 1614 1.01 0.94 0.707 -0.699 -0.019 0.733 1.52 0.185
 37.8 1237 2 290 1025 1911 1911 0 0 0.707 1.167 1.363 1.374 7.729 0.948
 32.3 392 2 108 919 1593 1593 0 0 0.707 -0.345 -0.602 0.686 0.791 -0.813
 35.4 618 2 186 863 398 398 1.29 1.09 0.707 0.296 -0.652 -0.612 0.781 0.788
 32 209 2 227 929 336 336 0.64 0.96 0.707 0.633 -0.157 -0.805 1.245 0.121
 25 965 2 268 957 1711 1711 0.78 0.83 0.707 0.978 0.722 0.141 4.064 -0.941
 37.8 1355 2 241 954 225 225 1.35 1.2 0.707 0.748 0.094 -0.648 1.79 -0.42
 42.6 961 2 207 940 1534 1534 0.59 1.21 0.707 0.469 -0.444 -0.812 0.878 0.685
 36 731 2 291 1003 928 928 1.56 1.13 0.707 1.175 1.394 1.441 7.937 1.118
 29 127 2 9 767 1562 1562 1.11 1.26 0.707 -1.159 1.333 -1.308 7.526 -0.787
 28 408 2 237 1322 1175 1175 1.06 0.79 0.707 0.715 0.018 -0.707 1.603 -0.264
 28.6 792 2 196 936 586 586 1.15 0.87 0.707 0.378 -0.565 -0.729 0.804 0.806
 38.4 890 2 66 852 1777 1777 0.89 1.08 0.707 -0.69 -0.037 0.744 1.48 0.146
 26.1 860 2 177 931 846 846 0.5 0.91 0.707 0.222 -0.713 -0.481 0.779 0.678
 37.6 1063 2 53 837 452 452 1.37 1.38 0.707 -0.797 0.215 0.536 2.125 0.639
 35.6 949 2 58 748 1257 1257 0.73 0.99 0.707 -0.756 0.114 0.632 1.841 0.458
 16 1186 2 228 1114 230 230 0.67 0.53 0.707 0.641 -0.141 -0.798 1.274 0.084
 34 263 2 52 798 868 868 1.16 1.08 0.707 -0.806 0.235 0.515 2.188 0.673
 42.08 1170 2 106 822 957 957 0.89 1.13 0.707 -0.362 -0.584 0.708 0.797 -0.812
 26.6 103 3 271 961 1061 1061 1.08 0.78 0.707 1.003 0.799 0.27 4.434 -0.867
 30.4 724 2 166 968 930 930 0.67 0.96 0.707 0.132 -0.763 -0.296 0.788 0.447
 0 2 2 242 994 127 127 0 0 0.707 0.756 0.114 -0.632 1.841 -0.458
 30.5 119 2 117 886 732 732 1.05 0.93 0.707 -0.271 -0.674 0.571 0.779 -0.761
 28 831 2 249 1115 1280 1280 0.84 0.93 0.707 0.822 0.278 -0.469 2.32 -0.737
 33.8 655 2 93 832 836 836 1.17 1.03 0.707 -0.469 -0.444 0.812 0.878 -0.685
 37.6 547 2 164 1004 205 205 1.32 1.24 0.707 0.115 -0.77 -0.26 0.789 0.396
 39.4 1102 2 69 834 1041 1041 1.5 1.31 0.707 -0.666 -0.09 0.774 1.371 0.029
 41.6 781 2 144 857 1913 1913 1.41 1.26 0.707 -0.049 -0.787 0.113 0.794 -0.176
 35.3 1010 2 288 1001 1552 1552 0 0 0.707 1.151 1.303 1.243 7.327 0.635
 40.4 104 2 70 769 58 58 1.03 1.56 0.707 -0.658 -0.107 0.783 1.337 -0.009
 36 287 2 254 988 1294 1294 0 0 0.707 0.863 0.387 -0.341 2.689 -0.873
 22 1502 2 36 751 1181 1181 0.52 0.63 0.707 -0.937 0.598 0.052 3.51 0.984
 31.8 1518 2 98 764 1964 1964 1.07 0.94 0.707 -0.427 -0.502 0.781 0.836 -0.758
 33 179 2 246 984 19 19 0.64 0.94 0.707 0.789 0.194 -0.557 2.065 -0.605
 42 660 2 155 939 23 23 1.39 1.07 0.707 0.041 -0.788 -0.094 0.795 0.147
 33.4 175 2 124 847 683 683 1.53 1.05 0.707 -0.214 -0.718 0.465 0.78 -0.661
 31 1638 2 66 795 1200 1200 0.39 0.92 0.707 -0.69 -0.037 0.744 1.48 0.146
 41.8 467 2 295 1019 179 179 1.89 1.46 0.707 1.208 1.518 1.723 8.814 1.895
 37 527 2 154 979 891 891 1.3 1.3 0.707 0.033 -0.789 -0.075 0.795 0.118
 34 282 2 223 1053 414 414 1.19 1.24 0.707 0.6 -0.221 -0.825 1.139 0.262
 0 1024 2 32 677 1337 1337 0 0 0.707 -0.97 0.697 -0.101 3.947 0.957
 25.6 1697 2 245 986 953 953 0.75 0.83 0.707 0.781 0.174 -0.577 2.006 -0.569
 23.8 187 2 294 1024 421 421 0 0 0.707 1.2 1.487 1.651 8.587 1.686
 30.6 683 2 157 849 1273 1273 0.55 0.92 0.707 0.058 -0.785 -0.131 0.794 0.204
 28 365 2 29 1037 119 119 0.94 0.77 0.707 -0.995 0.773 -0.226 4.307 0.896
 27.3 19 2 94 807 142 142 0.85 0.83 0.707 -0.46 -0.456 0.806 0.868 -0.702
 44.7 887 2 263 1098 1950 1950 1.38 1.56 0.707 0.937 0.598 -0.052 3.51 -0.984
 36.8 1298 3 36 820 1023 1023 1 1.04 0.707 -0.937 0.598 0.052 3.51 0.984
 35 574 2 261 978 1210 1210 1.33 1.18 0.707 0.921 0.549 -0.123 3.309 -0.978
 21.4 292 2 152 970 509 509 0.82 0.69 0.707 0.016 -0.79 -0.038 0.795 0.059
 27 327 2 204 1003 290 290 0.82 0.8 0.707 0.444 -0.479 -0.794 0.851 0.732
 30 247 2 18 917 1873 1873 0.84 0 0.707 -1.085 1.071 -0.766 5.888 0.294
 38 679 2 148 967 1517 1517 1.16 1.17 0.707 -0.016 -0.79 0.038 0.795 -0.059
 36 16 2 32 1195 1515 1515 0.97 1.14 0.707 -0.97 0.697 -0.101 3.947 0.957
 38.2 1584 2 283 984 1237 1237 1.28 1.15 0.707 1.11 1.156 0.936 6.397 -0.002
 25 1432 2 146 877 1417 1417 0.64 0.66 0.707 -0.033 -0.789 0.075 0.795 -0.118
 19.6 1242 2 102 849 334 334 0.15 0.64 0.707 -0.395 -0.544 0.748 0.813 -0.795
 23 50 2 183 989 144 144 0.81 0 0.707 0.271 -0.674 -0.571 0.779 0.761
 43 86 2 65 793 1081 1081 1.65 1.21 0.707 -0.699 -0.019 0.733 1.52 0.185
 34 86 2 135 945 1434 1434 0 0 0.707 -0.123 -0.767 0.278 0.788 -0.422
 29 243 2 94 813 381 381 0.75 0 0.707 -0.46 -0.456 0.806 0.868 -0.702
 33.4 425 2 31 795 85 85 0.97 1.03 0.707 -0.978 0.722 -0.141 4.064 0.941
 14 917 2 148 1903 1114 1114 0.54 0.4 0.707 -0.016 -0.79 0.038 0.795 -0.059
 23.11 1172 2 255 970 656 656 0.72 0.66 0.707 0.871 0.41 -0.312 2.77 -0.895
 30.8 97 2 234 993 1272 1272 0 0 0.707 0.69 -0.037 -0.744 1.48 -0.146
 34.2 836 2 221 935 1810 1810 1.49 0.96 0.707 0.584 -0.252 -0.831 1.093 0.329
 41.5 1178 2 141 992 1160 1160 0 0 0.707 -0.074 -0.782 0.168 0.793 -0.261
 37.2 568 2 163 1299 464 464 0.86 1.08 0.707 0.107 -0.773 -0.242 0.79 0.37
 26.5 1093 2 216 909 368 368 0.58 0.87 0.707 0.542 -0.325 -0.837 0.997 0.479
 20.2 1093 2 60 1029 1424 1424 1.41 0 0.707 -0.74 0.075 0.664 1.741 0.381
 37 1056 2 184 936 602 602 0.93 0.91 0.707 0.279 -0.667 -0.585 0.779 0.771
 31.4 309 2 5 719 1910 1910 0.75 1.01 0.707 -1.192 1.455 -1.58 8.366 -1.486
 8 1748 2 115 852 1721 1721 0.28 0 0.707 -0.288 -0.66 0.599 0.78 -0.78
 48 66 2 224 916 251 251 0.4 1.42 0.707 0.608 -0.206 -0.821 1.164 0.228
 26.1 393 2 15 738 1156 1156 1.28 0.86 0.707 -1.11 1.156 -0.936 6.397 0.002
 4.6 1595 1 46 753 1988 1988 0.19 0.12 0.707 -0.855 0.365 0.368 2.611 0.849
 35.8 1292 3 163 875 1180 1180 1.32 1.11 0.707 0.107 -0.773 -0.242 0.79 0.37
 23.5 920 2 98 1117 907 907 0.35 0.53 0.707 -0.427 -0.502 0.781 0.836 -0.758
 34.2 1279 2 92 855 1379 1379 0.53 0.92 0.707 -0.477 -0.431 0.816 0.888 -0.666
 28.3 826 2 217 982 190 190 1.13 1.02 0.707 0.551 -0.311 -0.837 1.014 0.451
 43 1073 2 94 771 1249 1249 1.69 1.39 0.707 -0.46 -0.456 0.806 0.868 -0.702
 41.8 95 3 97 894 1238 1238 1.13 1.25 0.707 -0.436 -0.491 0.788 0.843 -0.746
 36 44 2 80 876 652 652 0 0 0.707 -0.575 -0.267 0.833 1.072 -0.361
 35.8 63 2 90 814 306 306 1.4 1.11 0.707 -0.493 -0.406 0.825 0.911 -0.626
 29.2 551 2 145 950 1442 1442 1.19 0.86 0.707 -0.041 -0.788 0.094 0.795 -0.147
 37.3 319 3 80 845 267 267 1.51 1.09 0.707 -0.575 -0.267 0.833 1.072 -0.361
 31.4 146 2 47 829 1644 1644 1.05 1 0.707 -0.847 0.343 0.395 2.535 0.824
 25.4 1301 2 9 724 1854 1854 0 0 0.707 -1.159 1.333 -1.308 7.526 -0.787
 31.9 759 2 128 882 337 337 0.83 0.75 0.707 -0.181 -0.739 0.399 0.783 -0.585
 33 211 2 34 759 1771 1771 0.75 0.96 0.707 -0.953 0.647 -0.022 3.723 0.978
 41 676 2 154 859 457 457 0.97 1.16 0.707 0.033 -0.789 -0.075 0.795 0.118
 38 1591 2 55 798 1382 1382 1.31 1 0.707 -0.781 0.174 0.577 2.006 0.569
 37 1735 2 43 793 914 914 1.06 1.36 0.707 -0.879 0.432 0.283 2.853 0.915
 26 1005 2 209 957 519 519 0 0 0.707 0.485 -0.419 -0.821 0.899 0.647
 30.5 733 2 162 860 608 608 1.3 0.98 0.707 0.099 -0.775 -0.224 0.791 0.343
 40.5 1348 2 27 814 1714 1714 1.39 0.96 0.707 -1.011 0.826 -0.315 4.563 0.834
 42.6 1012 2 20 720 1460 1460 0 0 0.707 -1.069 1.015 -0.658 5.568 0.455
 39.6 1012 2 138 1064 1330 1330 1.11 1.12 0.707 -0.099 -0.775 0.224 0.791 -0.343
 22.7 395 2 283 968 916 916 1.64 0.74 0.707 1.11 1.156 0.936 6.397 -0.002
 17 1624 2 143 1045 48 48 0.33 0.42 0.707 -0.058 -0.785 0.131 0.794 -0.204
 25 985 2 265 1003 53 53 0.81 0.74 0.707 0.953 0.647 0.022 3.723 -0.978
 30.6 139 2 188 980 440 440 0 0 0.707 0.312 -0.636 -0.638 0.783 0.801
 42.5 124 2 237 1105 146 146 1.48 1.19 0.707 0.715 0.018 -0.707 1.603 -0.264
 26 1732 2 91 848 1526 1526 1.17 1.38 0.707 -0.485 -0.419 0.821 0.899 -0.647
 26.4 314 2 23 745 1983 1983 0.73 0.84 0.707 -1.044 0.932 -0.504 5.116 0.651
 30.8 314 2 35 795 1425 1425 0.71 0.83 0.707 -0.945 0.622 0.015 3.615 0.983
 19 1648 2 149 1539 72 72 0.67 0.7 0.707 -0.008 -0.79 0.019 0.795 -0.03
 23.2 716 2 254 1164 434 434 1.11 0.96 0.707 0.863 0.387 -0.341 2.689 -0.873
 13 716 1 284 1134 253 253 0.46 0.33 0.707 1.118 1.185 0.995 6.574 0.109
 38.2 716 2 87 883 843 843 0 0 0.707 -0.518 -0.367 0.833 0.95 -0.558
 33 446 2 234 950 622 622 0.92 1.07 0.707 0.69 -0.037 -0.744 1.48 -0.146
 38 1442 2 223 934 664 664 0 0 0.707 0.6 -0.221 -0.825 1.139 0.262
 32 1734 2 146 1123 544 544 0.89 0 0.707 -0.033 -0.789 0.075 0.795 -0.118
 29 303 2 267 991 1573 1573 0.75 0.93 0.707 0.97 0.697 0.101 3.947 -0.957
 33.5 1122 2 192 948 547 547 1.14 1.04 0.707 0.345 -0.602 -0.686 0.791 0.813
 36.3 755 2 24 1037 999 999 1.19 1.19 0.707 -1.036 0.905 -0.455 4.973 0.704
 41.1 398 2 14 707 317 317 0 0 0.707 -1.118 1.185 -0.995 6.574 -0.109
 31 1003 2 205 942 774 774 0 0 0.707 0.452 -0.467 -0.801 0.859 0.718
 32 1058 2 111 852 465 465 1.12 0.96 0.707 -0.321 -0.628 0.651 0.785 -0.806
 32 914 2 56 777 782 782 0.83 0.86 0.707 -0.773 0.153 0.596 1.949 0.533
 30.4 339 2 16 801 924 924 1.19 0.81 0.707 -1.101 1.128 -0.878 6.223 0.107
 40.9 1293 3 70 836 1150 1150 1.63 1.24 0.707 -0.658 -0.107 0.783 1.337 -0.009
 52 672 2 231 979 1770 1770 1.72 1.53 0.707 0.666 -0.09 -0.774 1.371 -0.029
 44.6 671 2 73 779 1581 1581 1.37 1.29 0.707 -0.633 -0.157 0.805 1.245 -0.121
 37 1452 2 57 917 755 755 0 0 0.707 -0.764 0.133 0.614 1.894 0.496
 41 617 2 244 1051 994 994 1.42 1.34 0.707 0.773 0.153 -0.596 1.949 -0.533
 48 889 2 207 1018 880 880 1.44 1.44 0.707 0.469 -0.444 -0.812 0.878 0.685
 48 1553 2 53 961 506 506 1.75 1.55 0.707 -0.797 0.215 0.536 2.125 0.639
 25.4 350 2 149 1006 1430 1430 0.8 0.84 0.707 -0.008 -0.79 0.019 0.795 -0.03
 36 1427 2 215 1265 1347 1347 1.04 1.04 0.707 0.534 -0.339 -0.836 0.98 0.506
 37 128 2 110 859 1355 1355 0 0 0.707 -0.329 -0.62 0.663 0.786 -0.809
 13.4 1753 2 293 1151 884 884 0.34 0.45 0.707 1.192 1.455 1.58 8.366 1.486
 39.6 1120 2 74 843 592 592 1.29 0 0.707 -0.625 -0.174 0.811 1.217 -0.157
 23.2 287 2 196 932 985 985 0 0 0.707 0.378 -0.565 -0.729 0.804 0.806
 30 702 2 11 711 1409 1409 0.85 0.95 0.707 -1.143 1.273 -1.179 7.132 -0.491
 47.3 1094 2 14 842 1384 1384 0.71 1.42 0.707 -1.118 1.185 -0.995 6.574 -0.109
 30 1269 2 91 808 268 268 1.03 0.81 0.707 -0.485 -0.419 0.821 0.899 -0.647
 33 953 2 114 817 396 396 1.16 0.77 0.707 -0.296 -0.652 0.612 0.781 -0.788
 34.09 946 2 97 816 1506 1506 1.29 0.99 0.707 -0.436 -0.491 0.788 0.843 -0.746
 23.2 1254 3 8 752 943 943 0 0.74 0.707 -1.167 1.363 -1.374 7.729 -0.948
 32 1334 2 239 1359 1676 1676 0 0 0.707 0.732 0.056 -0.679 1.693 -0.342
 29.4 1080 2 74 774 1066 1066 0.74 0.81 0.707 -0.625 -0.174 0.811 1.217 -0.157
 33.4 133 2 280 943 1600 1600 0.59 1.06 0.707 1.077 1.043 0.711 5.726 -0.378
 29.2 1520 2 83 871 1030 1030 1.14 0.76 0.707 -0.551 -0.311 0.837 1.014 -0.451
 45.8 772 3 87 838 158 158 2.09 1.31 0.707 -0.518 -0.367 0.833 0.95 -0.558
 32 487 2 241 963 1028 1028 0.96 0 0.707 0.748 0.094 -0.648 1.79 -0.42
 30.6 1090 2 174 1149 714 714 0 0 0.707 0.197 -0.729 -0.432 0.781 0.625
 40.8 1303 2 81 780 1634 1634 0.71 1.04 0.707 -0.567 -0.282 0.835 1.052 -0.392
 31 1087 2 121 845 1511 1511 0.93 0.96 0.707 -0.238 -0.701 0.512 0.779 -0.71
 34.4 1628 2 40 784 42 42 1.46 0.99 0.707 -0.904 0.502 0.19 3.119 0.96
 32.2 701 2 32 727 60 60 1.01 0.96 0.707 -0.97 0.697 -0.101 3.947 0.957
 20.6 1180 2 69 1168 1419 1419 0.57 0.64 0.707 -0.666 -0.09 0.774 1.371 0.029
 34.3 1173 2 24 875 892 892 1.11 0.98 0.707 -1.036 0.905 -0.455 4.973 0.704
 21 866 2 15 703 1298 1298 0 0 0.707 -1.11 1.156 -0.936 6.397 0.002
 24 120 2 8 730 1881 1881 0 0 0.707 -1.167 1.363 -1.374 7.729 -0.948
 40 311 2 128 841 366 366 1.12 1.08 0.707 -0.181 -0.739 0.399 0.783 -0.585
 29.7 888 2 91 850 590 590 0 0 0.707 -0.485 -0.419 0.821 0.899 -0.647
 41.2 17 2 47 942 1783 1783 1.15 1.24 0.707 -0.847 0.343 0.395 2.535 0.824
 36 782 2 149 919 1229 1229 1.31 1.1 0.707 -0.008 -0.79 0.019 0.795 -0.03
 33 559 2 203 936 1807 1807 0.83 0.97 0.707 0.436 -0.491 -0.788 0.843 0.746
 27.6 998 2 269 1167 493 493 1.22 1.01 0.707 0.986 0.748 0.183 4.184 -0.92
 34 1215 2 82 837 1640 1640 0 0 0.707 -0.559 -0.297 0.836 1.032 -0.422
 0 1699 2 199 949 55 55 0 0 0.707 0.403 -0.534 -0.757 0.818 0.787
 40 96 2 279 986 1690 1690 1.39 1.22 0.707 1.069 1.015 0.658 5.568 -0.455
 30.2 352 2 109 828 1240 1240 0.94 0.9 0.707 -0.337 -0.611 0.675 0.788 -0.812
 33.6 612 2 198 1035 863 863 1.12 0.71 0.707 0.395 -0.544 -0.748 0.813 0.795
 22 357 2 186 965 295 295 0.62 0.65 0.707 0.296 -0.652 -0.612 0.781 0.788
 33 1471 2 46 739 1263 1263 1.32 0.99 0.707 -0.855 0.365 0.368 2.611 0.849
 46 1474 2 54 793 1502 1502 1.57 1.25 0.707 -0.789 0.194 0.557 2.065 0.605
 39.3 1687 2 199 1027 1317 1317 1.27 1.17 0.707 0.403 -0.534 -0.757 0.818 0.787
 32.8 121 2 208 1088 438 438 1.26 1.03 0.707 0.477 -0.431 -0.816 0.888 0.666
 37 1538 2 99 1574 17 17 0 1.26 0.707 -0.419 -0.513 0.773 0.83 -0.769
 30.2 1101 2 31 785 989 989 1.21 0.92 0.707 -0.978 0.722 -0.141 4.064 0.941
 40 3 2 188 892 170 170 1.43 0 0.707 0.312 -0.636 -0.638 0.783 0.801
 48.8 1118 2 183 1146 1875 1875 1.28 1.59 0.707 0.271 -0.674 -0.571 0.779 0.761
 25 407 2 146 1193 1715 1715 0 0 0.707 -0.033 -0.789 0.075 0.795 -0.118
 9 1642 1 185 910 1635 1635 0.15 0 0.707 0.288 -0.66 -0.599 0.78 0.78
 13.8 566 2 32 709 1468 1468 0.5 0.49 0.707 -0.97 0.697 -0.101 3.947 0.957
 21.4 426 2 222 966 1119 1119 0.74 0.81 0.707 0.592 -0.237 -0.828 1.116 0.296
 33 1277 2 18 744 439 439 0.82 0.91 0.707 -1.085 1.071 -0.766 5.888 0.294
 30 991 2 22 737 1791 1791 0.85 0.8 0.707 -1.052 0.96 -0.554 5.263 0.591
 35 1054 2 257 963 1812 1812 0 0 0.707 0.888 0.455 -0.253 2.939 -0.932
 38.5 196 2 61 815 1688 1688 0 0 0.707 -0.732 0.056 0.679 1.693 0.342
 33 576 2 77 865 1992 1992 0.9 1.11 0.707 -0.6 -0.221 0.825 1.139 -0.262
 33 1129 2 181 869 1447 1447 0.98 0.92 0.707 0.255 -0.688 -0.542 0.778 0.737
 32.2 1616 2 256 1181 1761 1761 1.3 1.11 0.707 0.879 0.432 -0.283 2.853 -0.915
 45 410 2 33 1118 1496 1496 0 0 0.707 -0.962 0.672 -0.061 3.833 0.969
 33.6 469 2 85 794 1781 1781 0.38 0.92 0.707 -0.534 -0.339 0.836 0.98 -0.506
 36 1746 2 120 795 630 630 0.72 0 0.707 -0.247 -0.694 0.527 0.779 -0.724
 37.8 722 2 112 883 455 455 1.28 1.07 0.707 -0.312 -0.636 0.638 0.783 -0.801
 36 1131 2 252 940 550 550 1.01 1.08 0.707 0.847 0.343 -0.395 2.535 -0.824
 27.8 1068 2 287 994 514 514 0 0 0.707 1.143 1.273 1.179 7.132 0.491
 35 384 2 240 962 858 858 0 0 0.707 0.74 0.075 -0.664 1.741 -0.381
 26.2 272 2 16 733 1250 1250 0.92 0.83 0.707 -1.101 1.128 -0.878 6.223 0.107
 27 26 2 23 1066 952 952 0.59 0 0.707 -1.044 0.932 -0.504 5.116 0.651
 15 870 2 106 790 118 118 0 0 0.707 -0.362 -0.584 0.708 0.797 -0.812
 28.6 1253 2 264 998 1533 1533 0.93 1.1 0.707 0.945 0.622 -0.015 3.615 -0.983
 39.3 65 2 137 872 121 121 0.62 1.34 0.707 -0.107 -0.773 0.242 0.79 -0.37
 38.4 1487 2 171 992 651 651 1.47 1.29 0.707 0.173 -0.743 -0.382 0.783 0.563
 33 1417 2 92 1050 442 442 1.11 0 0.707 -0.477 -0.431 0.816 0.888 -0.666
 41 1578 2 147 871 626 626 0 0 0.707 -0.025 -0.79 0.056 0.795 -0.088
 30 109 2 172 950 1472 1472 0 0 0.707 0.181 -0.739 -0.399 0.783 0.585
 18.5 38 2 252 976 59 59 0.68 0 0.707 0.847 0.343 -0.395 2.535 -0.824
 28.49 323 3 26 757 1287 1287 1.2 0.82 0.707 -1.019 0.852 -0.36 4.696 0.796
 41 130 2 120 818 1163 1163 0.75 1.29 0.707 -0.247 -0.694 0.527 0.779 -0.724
 36.2 1498 2 68 883 1940 1940 0 0 0.707 -0.674 -0.072 0.765 1.406 0.068
 55 173 2 90 816 358 358 2.75 1.99 0.707 -0.493 -0.406 0.825 0.911 -0.626
 38 1342 2 3 1005 437 437 1.85 1.15 0.707 -1.208 1.518 -1.723 8.814 -1.895
 23 1511 2 261 1110 539 539 0.85 0.78 0.707 0.921 0.549 -0.123 3.309 -0.978
 24.3 1714 1 116 968 785 785 0.69 0.77 0.707 -0.279 -0.667 0.585 0.779 -0.771
 27.6 1714 2 42 722 1813 1813 0.39 0.89 0.707 -0.888 0.455 0.253 2.939 0.932
 38.8 1312 3 181 965 869 869 0 0 0.707 0.255 -0.688 -0.542 0.778 0.737
 32.9 1224 2 96 810 140 140 0.65 0.92 0.707 -0.444 -0.479 0.794 0.851 -0.732
 28 1477 2 185 1032 354 354 1.06 0.94 0.707 0.288 -0.66 -0.599 0.78 0.78
 28.2 313 2 253 1082 166 166 0.78 0.91 0.707 0.855 0.365 -0.368 2.611 -0.849
 32 1514 2 202 889 1134 1134 0.79 1.01 0.707 0.427 -0.502 -0.781 0.836 0.758
 34.2 705 2 264 968 1737 1737 1.05 1.19 0.707 0.945 0.622 -0.015 3.615 -0.983
